,img_id,areakm2_BA,nbr_p25_variance_p25,nbr_p25_variance_p5,nbr_p25_variance_p50,nbr_p25_variance_p75,nbr_p25_variance_p95,nbr_p25_variance_p99,nbr_p50_variance_p25,nbr_p50_variance_p5,nbr_p50_variance_p50,nbr_p50_variance_p75,nbr_p50_variance_p95,nbr_p50_variance_p99,nbr_p5_variance_p25,nbr_p5_variance_p5,nbr_p5_variance_p50,nbr_p5_variance_p75,nbr_p5_variance_p95,nbr_p5_variance_p99,nbr_p75_variance_p25,nbr_p75_variance_p5,nbr_p75_variance_p50,nbr_p75_variance_p75,nbr_p75_variance_p95,nbr_p75_variance_p99,nbr_p95_variance_p25,nbr_p95_variance_p5,nbr_p95_variance_p50,nbr_p95_variance_p75,nbr_p95_variance_p95,nbr_p95_variance_p99,nbr_p99_variance_p25,nbr_p99_variance_p5,nbr_p99_variance_p50,nbr_p99_variance_p75,nbr_p99_variance_p95,nbr_p99_variance_p99
25,LC08_169078_20190819,0.0,0.00056511990967969,0.00056511990967969,0.0014190276223960171,0.003380995794365375,0.013160027610014705,0.02677305446881931,0.000725847017982027,0.000725847017982027,0.000725847017982027,0.000725847017982027,0.008714367597730808,0.02239458014266788,0.0005701426276450978,0.0005701426276450978,0.0014163129549799233,0.003374217396244045,0.013138246186263431,0.02681157050440813,0.0006763472350278462,0.0006763472350278462,0.0006763472350278462,0.0006763472350278462,0.01073355956524155,0.026260331515521155,0.0006971495026924425,0.0006971495026924425,0.0006971495026924425,0.0006971495026924425,0.010702921870023096,0.026379554638684445,0.0006971951774629058,0.0006971951774629058,0.0006971951774629058,0.0006971951774629058,0.010709200381626217,0.026383341682649962
26,LC08_169079_20190803,0.0,0.0004107196256946815,0.0004107196256946815,0.0004107196256946815,0.0013943191876812846,0.006320296566619311,0.017056516966406195,0.0003411876790856314,0.0003411876790856314,0.0003411876790856314,0.001399811528066986,0.0043571089208103,0.012209650733510866,0.00042339889083660903,0.00042339889083660903,0.00042339889083660903,0.0013925480894313104,0.006316998367656463,0.017066108002363314,0.00034225844357430285,0.00034225844357430285,0.00034225844357430285,0.001386441358596265,0.005338124620332676,0.019020855392220183,0.00034149970910347786,0.00034149970910347786,0.00034149970910347786,0.0013856252518972456,0.005337954251769501,0.01903032080342926,0.0003414985780980673,0.0003414985780980673,0.0003414985780980673,0.0013857496189905111,0.005337310763878992,0.01903032080342926
27,LC08_169079_20190819,0.0,0.0005989305188428099,0.0005989305188428099,0.0014009149837804341,0.0023922735468956016,0.008289408351324214,0.016030690418901816,0.000797508947633884,0.000797508947633884,0.000797508947633884,0.000797508947633884,0.004727482842144734,0.010617375244668891,0.0005990358111164422,0.0005990358111164422,0.0014059692108196228,0.003381628421102064,0.0082933034246541,0.017006462592577574,0.000773150327376599,0.000773150327376599,0.000773150327376599,0.000773150327376599,0.004736742094800899,0.014520831024211487,0.0007788622547621957,0.0007788622547621957,0.0007788622547621957,0.0007788622547621957,0.004730100505020365,0.014559254818854828,0.0007787482852321865,0.0007787482852321865,0.0007787482852321865,0.0007787482852321865,0.0047294543162728925,0.014559254818854828
28,LC08_169080_20190803,0.0,0.0005134202384261909,0.0005134202384261909,0.0024087975857433525,0.0053490366752192405,0.016085061068330637,0.043452469454430105,0.00048212613822086215,0.00048212613822086215,0.0014193165497376756,0.0033829882054469823,0.011207207492650278,0.040507860101522644,0.0005176032169374445,0.0005176032169374445,0.002408166840297122,0.006319124658162291,0.017071564617596128,0.0434671715239542,0.00048320925194800295,0.00048320925194800295,0.001416622879580522,0.003380060147222618,0.012186267270289944,0.045516225572800974,0.0004841341472682632,0.0004841341472682632,0.0014170281652780455,0.003382345728038736,0.01219681454921847,0.045493199989053,0.0004840971349413577,0.0004840971349413577,0.0014173641941321881,0.003382290511694236,0.01219681454921847,0.04550767337872312
29,LC08_169080_20190819,0.0,0.0014311427544012672,0.0006064573264493795,0.003386934885823107,0.008286930851956609,0.03078889687150405,0.0503454382427903,0.0005240883603681874,0.0005240883603681874,0.0014222195759622173,0.0033831042227306443,0.013159704585343195,0.04245006967645729,0.001432937678148812,0.0006081465491958152,0.003392278203054265,0.008281932479625437,0.031725872614548116,0.05131351941693341,0.0007626243170247132,0.0007626243170247132,0.0007626243170247132,0.00272120111117774,0.012606490890316829,0.04390801396051268,0.00045230637707513227,0.00045230637707513227,0.0014072010563059075,0.002382182633579604,0.012171884440632226,0.04548977303916924,0.00045234744773219976,0.00045234744773219976,0.001407206860669564,0.002382260926219408,0.012171884440632226,0.04548977303916924
30,LC08_169081_20190803,0.0,0.0012085198457925423,0.0003614284057413491,0.0016961668307827033,0.004133309749602798,0.01391011717441439,0.03441241020020069,0.0007373447504186198,0.00034157138496052205,0.0016982090271942458,0.0031623659186195306,0.012458917970904208,0.030559797560964164,0.0012089605997364777,0.0003628861016046015,0.0021863207049783997,0.004132721755906541,0.01390096829069951,0.033918351533459276,0.0007371258737958952,0.00032765964685348197,0.0016964170073073184,0.003655394047671022,0.013913006784642364,0.032906191094773975,0.0007373161582834707,0.00032455530297420716,0.0016956451098429776,0.003655578815880254,0.013908183980967912,0.032917570504466545,0.0007373427876622877,0.0003245552386633237,0.001695926782146394,0.003655594337970096,0.013908666503693518,0.032917570504466545
31,LC08_169081_20190819,0.0,0.0007228797919752064,0.0003499928207794977,0.0016909284444282247,0.004641191998611853,0.0173246398611528,0.03882722624274866,0.0007118052412448596,0.0003258592144695374,0.001198431430075756,0.002184690312651583,0.009998151248688298,0.036386805860971844,0.0007222064352574878,0.00035084085283968645,0.0016934165501298157,0.004644120831536202,0.017326551828878052,0.0388056018106261,0.00029544902123368027,0.00029544902123368027,0.0007129854681692944,0.0021806650859173215,0.013903872577868086,0.041266127513983744,0.0004992168502970122,0.0004992168502970122,0.0004992168502970122,0.0023810884300099994,0.014155650104598617,0.04152923998435951,0.0004992608934951461,0.0004992608934951461,0.0004992608934951461,0.002381308764459427,0.014157528525612419,0.04152923998435951
32,LC08_169082_20190803,0.0,0.002842711863845982,0.001276062745695282,0.002842711863845982,0.00870570914506886,0.07916228455341223,0.12000041453563572,0.00283334225157686,0.0013246294269852374,0.00283334225157686,0.008671512088690153,0.07897449566551311,0.13575922041157495,0.0028441466988965896,0.0012789200735392563,0.0028441466988965896,0.00870623466723825,0.07911349139289069,0.1200918123896483,0.0028353770570270793,0.0013545256231929028,0.004751489311155901,0.010686376405006309,0.08685755135551529,0.19202315091116332,0.002836268457635023,0.0013571156028988746,0.004750903807974261,0.010686532698663405,0.09091028354199474,0.21180885415307313,0.0028363797416630855,0.0013570777157054428,0.004750979844653232,0.010687111661555752,0.09091009254395142,0.21180885415307313
33,LC08_169082_20190819,0.0,0.0011082672246926905,0.0011082672246926905,0.004828372894117807,0.008675141758834305,0.051730613753003245,0.135612132281561,0.0014261852781225143,0.000651744921700734,0.0024131182398042126,0.006312308146619311,0.06590905314370016,0.13614638116619515,0.0011053382888936939,0.0011053382888936939,0.004835011072686668,0.01067270039596708,0.051734570103050215,0.13563421786528113,0.00099996886610684,0.00099996886610684,0.0027707412062543146,0.0067456828161894765,0.09282023419483093,0.17287988477695382,0.0010015187692117623,0.0010015187692117623,0.0027690631779728413,0.006741488169889999,0.09661378297456723,0.20233834669753625,0.0010016325846972747,0.0010016325846972747,0.0027685124657033495,0.006742353216770957,0.09661378297456723,0.20233834669753625
34,LC08_169083_20190803,0.0,0.008711322489410141,0.002948030713884363,0.034160009960044584,0.09671958957198518,0.2372916778191704,0.3271317760920015,0.008763129333106011,0.0029727246923386044,0.03805798327862429,0.10247918085485555,0.215860106285562,0.29004532019901264,0.008728423905721018,0.002948818320022516,0.03220615913724943,0.09671672940718191,0.23536383860780172,0.3271309280251567,0.00874246648083303,0.0030106517030611102,0.047816153007605125,0.1239954958642622,0.24510920933681646,0.2998823820741708,0.008737694904033094,0.003015227602157492,0.04978747528534896,0.12014024630395496,0.2490741406642573,0.2998809697209367,0.008737221127793345,0.0030146655878752924,0.049791512406897664,0.1201441830007839,0.24907151811961376,0.2998809697209367
35,LC08_169083_20190819,0.0,0.008696864625370268,0.002980274530852569,0.03613799830753791,0.06532736686289892,0.1885468295603003,0.23944728493039777,0.00871274758745974,0.0029439393564592155,0.0361355270280356,0.07907477647118975,0.1768230375219488,0.23941505588170195,0.008699638338523226,0.0029844395302800046,0.03419194405970246,0.06346522043949375,0.18852151931443442,0.23943672253950438,0.008694133518203504,0.0029214018023463613,0.04587857592293994,0.11041785894016085,0.2099662358702961,0.24700865511114542,0.008700349861781347,0.00292081006077012,0.04785268856715038,0.11232074973427732,0.21775711286955948,0.25105110113618734,0.008701121425454816,0.0029216542339314897,0.04785155153070607,0.11231521133481659,0.21775711286955948,0.25105281682600744
36,LC08_170075_20190826,0.0,0.0014390672800418856,0.0006943318190313642,0.004383978678327739,0.011234689653803644,0.02391319805563003,0.034645650110120135,0.0006070956618961407,0.0006070956618961407,0.0014037939551465443,0.003376622146001472,0.009228059074418938,0.020027339132791307,0.0024111112456665484,0.0006957057084881325,0.005353440632648375,0.01221748507851547,0.024887941444995128,0.03563283974474401,0.0006255739147876274,0.0006255739147876274,0.0006255739147876274,0.0013007408102069114,0.008264034906887027,0.019969915226896978,0.00062534750027586,0.00062534750027586,0.00062534750027586,0.0012995433684064718,0.008282859418742893,0.01994557343399317,0.0006253258527081962,0.0006253258527081962,0.0006253258527081962,0.0012995795607591994,0.008282859418742893,0.01994557343399317
37,LC08_170076_20190826,0.0,0.0006065894280561103,0.000386805092779147,0.001334819851531975,0.0037836778519430994,0.01085238096551511,0.01817011048384141,0.0006026014319007023,0.0003788605694925314,0.0008460418654245381,0.001579970774175636,0.00450991384041102,0.00988325224329956,0.0006079453014591989,0.0003853977751433616,0.0013343354423907062,0.004029118429386088,0.011118872719651842,0.018422738308836856,0.000349685423080991,0.000349685423080991,0.0006840161502947214,0.0011782664851645013,0.004149214611174356,0.010520250999354587,0.0003497057882794238,0.0003497057882794238,0.0006835318583403056,0.0011785432690341528,0.004151519603904761,0.010490554201868164,0.0003496912489097366,0.0003496912489097366,0.0006835195746367338,0.001178518766096844,0.004151519603904761,0.010490554201868164
38,LC08_170077_20190810,0.0,0.0007953891189752591,0.0007953891189752591,0.0007953891189752591,0.0007953891189752591,0.004684529100527321,0.016656846848667934,0.00081799226571019,0.00081799226571019,0.00081799226571019,0.00081799226571019,0.004696860658693165,0.016550343046401784,0.0007951530961763346,0.0007951530961763346,0.0007951530961763346,0.0007951530961763346,0.004689530471594346,0.01666090264718272,0.0007917728309236961,0.0007917728309236961,0.0007917728309236961,0.0007917728309236961,0.004665608526369954,0.016589864318187503,0.0007908461515726738,0.0007908461515726738,0.0007908461515726738,0.0007908461515726738,0.004670543276194846,0.016552423688188853,0.0007909003976533704,0.0007909003976533704,0.0007909003976533704,0.0007909003976533704,0.004670543276194846,0.016552423688188853
39,LC08_170077_20190826,0.0,0.0005609887754846122,0.0005609887754846122,0.0013853800449508166,0.002388443002008692,0.009247496924298227,0.01703862158864973,0.0005317617727227724,0.0005317617727227724,0.0005317617727227724,0.0013476375712141494,0.0023518570692267295,0.00925947284511718,0.0005603662470664443,0.0005603662470664443,0.001387286261928823,0.003376830086064978,0.009240959486601575,0.01702478707262172,0.0006432216065087623,0.0006432216065087623,0.0006432216065087623,0.0006432216065087623,0.002598517137362613,0.010742540686788184,0.0006415451030909493,0.0006415451030909493,0.0006415451030909493,0.0006415451030909493,0.002602986773935101,0.010726565122593722,0.0006415364177849042,0.0006415364177849042,0.0006415364177849042,0.0006415364177849042,0.002603310052318129,0.010726565122593722
40,LC08_170078_20190810,0.0,0.0007321158281419219,0.0007321158281419219,0.0007321158281419219,0.0007321158281419219,0.004740470868272674,0.016673469081981435,0.0007391971606036581,0.0007391971606036581,0.0007391971606036581,0.0007391971606036581,0.004755607445329949,0.016527259041038703,0.0007348422145420902,0.0007348422145420902,0.0007348422145420902,0.0007348422145420902,0.00474602929306131,0.016673734397446106,0.000703988824352525,0.000703988824352525,0.000703988824352525,0.000703988824352525,0.006706525615689474,0.016562444412286728,0.0007011578773121517,0.0007011578773121517,0.0007011578773121517,0.0007011578773121517,0.006706857543304193,0.016559637172849487,0.0007011216059733289,0.0007011216059733289,0.0007011216059733289,0.0007011216059733289,0.006708417140889982,0.016559637172849487
41,LC08_170078_20190826,0.0,0.0006603213843212184,0.0006603213843212184,0.0006603213843212184,0.0006603213843212184,0.008671659233942697,0.016574286115688362,0.0005532553192307688,0.0005532553192307688,0.0005532553192307688,0.0005532553192307688,0.0026871180368038348,0.012729708804422604,0.0006658564515862976,0.0006658564515862976,0.0006658564515862976,0.0006658564515862976,0.008665246180741246,0.016554026592885487,0.0004918987690541477,0.0004918987690541477,0.0004918987690541477,0.0004918987690541477,0.0026919402028183353,0.012636420650975661,0.0004911042189945457,0.0004911042189945457,0.0004911042189945457,0.0004911042189945457,0.0026923938575562434,0.012609790460194472,0.0004911026454165481,0.0004911026454165481,0.0004911026454165481,0.0004911026454165481,0.002692986107884087,0.012609790460194472
42,LC08_170079_20190810,0.0,0.00029869697133690787,0.00029869697133690787,0.0006954944846795475,0.002182057182621001,0.02467556511907125,0.04951420839161697,0.0004255213551867879,0.0004255213551867879,0.0004255213551867879,0.0013701817038631278,0.012195620554941262,0.039579985242738924,0.0003012495181272209,0.0003012495181272209,0.000697117018611707,0.002677360360422482,0.02661908143017194,0.05002235181980829,0.0005776638677475439,0.0005776638677475439,0.0005776638677475439,0.0005776638677475439,0.01263711209573431,0.04398120119464711,0.0005762460270434524,0.0005762460270434524,0.0005762460270434524,0.0005762460270434524,0.01266364916386122,0.0439707238491273,0.0005761824020021881,0.0005761824020021881,0.0005761824020021881,0.0005761824020021881,0.01266364916386122,0.0439707238491273
43,LC08_170079_20190826,0.0,0.00042857304906297224,0.00042857304906297224,0.00042857304906297224,0.0033857006623297242,0.025904369555761916,0.05126490429895381,0.0003314628855836122,0.0003314628855836122,0.0003314628855836122,0.0003314628855836122,0.004356273075332871,0.014133149222588784,0.0004376700358480253,0.0004376700358480253,0.0004376700358480253,0.0033901385762675038,0.027813474621472198,0.051264574559739214,0.00033552939747335815,0.00033552939747335815,0.00033552939747335815,0.00033552939747335815,0.002377578226007759,0.009245340859673648,0.0003374753293319042,0.0003374753293319042,0.0003374753293319042,0.0003374753293319042,0.00237375286233831,0.009282991301990721,0.00033748158592071943,0.00033748158592071943,0.00033748158592071943,0.00033748158592071943,0.0023730748244295244,0.009282991301990721
44,LC08_170080_20190810,0.0,0.0007110014725594957,0.00031821487277383057,0.0016889428402993764,0.007076285405492454,0.027094631395074856,0.04608427453113826,0.0007022582511718227,0.00029796558590931127,0.0011900826605588453,0.006101280385751348,0.02465910434057079,0.04176495969824298,0.0007127392458550688,0.0003237427831099037,0.0016893796560203769,0.007572038066615545,0.02761416494144591,0.0466585891222217,0.0005069170797592767,0.0005069170797592767,0.0013581682029385439,0.006335302140018527,0.025867043943249585,0.04346776926965369,0.0005110625282924594,0.0005110625282924594,0.0013576554679136526,0.006340946133283199,0.025861571371757017,0.043481832600631654,0.0005109547468973611,0.0005109547468973611,0.0013574287335066917,0.006340518766834723,0.025861571371757017,0.043481832600631654
45,LC08_170080_20190826,0.0,0.0007119761260142942,0.0003000817876891071,0.0026830971853854116,0.009510651947484359,0.029043235976433615,0.04906400620892136,0.00027170478043311554,0.00027170478043311554,0.0012002116317111496,0.003647732778592867,0.010981216035471357,0.017784573026833072,0.0012013149392329778,0.0003156953748937107,0.003164742736961028,0.009998447344340803,0.0305100262836474,0.04953712472267581,0.00044789578281467037,0.00044789578281467037,0.00044789578281467037,0.001367352405025746,0.006320537193993776,0.012197944875569237,0.0004488286961339554,0.0004488286961339554,0.0004488286961339554,0.001367383174568923,0.006330294568657278,0.012191167347710578,0.00044884529726381655,0.00044884529726381655,0.00044884529726381655,0.0013674940133439363,0.006330294568657278,0.012191167347710578
46,LC08_170081_20190810,0.0,0.0007351752610762214,0.0003414457439812438,0.0011992634436403303,0.004148739003748646,0.02073444540026617,0.04032797424622648,0.0007176803136912123,0.0003328056194236611,0.0011807890059557461,0.0031658386620331655,0.02025632113041945,0.03926540336917572,0.0007357708611236016,0.00033962077235192407,0.001200067548197996,0.004147255307224147,0.02074862385043543,0.03977488814050365,0.0007084383325615197,0.0003503178938954391,0.0007084383325615197,0.0026832512665416162,0.020250537957217873,0.039769302098737115,0.000707008940759543,0.00035128152066308296,0.000707008940759543,0.0026856691702466773,0.020258550764985606,0.03978228267443717,0.000706951727377013,0.00035128267796026173,0.000706951727377013,0.002686401293408907,0.020258550764985606,0.03978228267443717
47,LC08_170081_20190826,0.0,0.00069868314176182,0.0003174197475616882,0.0011947087638227122,0.005613656164408751,0.022193315326250154,0.042196700646493474,0.00029819405620603944,0.00029819405620603944,0.0006870389913839099,0.0016967860295496555,0.007557409225231123,0.016813693300800188,0.0006985999341522599,0.00031874128995907475,0.0016983377458666927,0.005606192344540332,0.02269537204462089,0.04218893562385016,0.00030946235352608074,0.00030946235352608074,0.000682705487209451,0.000682705487209451,0.002666746486533943,0.015357485969130853,0.0003132277253508284,0.0003132277253508284,0.00068413839366106,0.00068413839366106,0.003158932975454174,0.015376098642379186,0.00031322076434565774,0.00031322076434565774,0.000684111267844674,0.000684111267844674,0.0031594784545056994,0.015376098642379186
48,LC08_170082_20190810,0.0,0.0012027453351862827,0.00034014778085360607,0.0046408630732518415,0.01635409172092598,0.0358905704646234,0.04859019342059571,0.0006995764597584059,0.0002994544405951388,0.001689665451696647,0.01098030368504846,0.03344106669579199,0.04517221820045557,0.0012031225593756873,0.0003403456708301647,0.0046403049495880875,0.0163567909505538,0.03588344277734514,0.0486143223792213,0.0007060681422321977,0.000288866370267488,0.001689087237196313,0.010980576959399609,0.03442953496643333,0.0461044171991147,0.0007059147706089097,0.00029224514508962744,0.0016866736517582247,0.010978970837733549,0.03442909554530678,0.046107053850864235,0.000705956744031159,0.00029224953862439336,0.0016866221388458149,0.010978970837733549,0.03442909554530678,0.046107053850864235
49,LC08_170082_20190826,0.0,0.0011979108803489367,0.00030069607424581326,0.005122613945754109,0.01782694668775403,0.03783084978147555,0.05008812740004644,0.0007081236557916295,0.00026975988067740557,0.0017027941726234855,0.00463708717836082,0.010969196587336784,0.014875950690793971,0.0011979677788583466,0.000301377398700217,0.005125386682190544,0.01782134262031273,0.037837158451269726,0.050084866618985695,0.0002905440422961791,0.0002905440422961791,0.0006991477561381488,0.0011899302828857128,0.0036531664012020696,0.012451918089222903,0.00029432322940115246,0.00029432322940115246,0.0006995134291797753,0.0011895374988654091,0.003646769200825011,0.01245283861518396,0.00029431202028995214,0.00029431202028995214,0.0006995569772196752,0.0011896381981031316,0.003646769200825011,0.01245283861518396
50,LC08_170083_20190810,0.0,0.004850380289548239,0.0012154009333675986,0.010687276932013875,0.030269398656667963,0.10057242795541917,0.16886607066908413,0.0028392995042528205,0.0010359919677368256,0.004834602556465727,0.018532992461456118,0.09282756084198067,0.13579619782694488,0.004851892503848349,0.001213863941936345,0.010686883792690094,0.030266541219748175,0.10052687282894543,0.16887399252568913,0.0009882594412657598,0.0009882594412657598,0.004846415325525059,0.018484711711826696,0.12016282336187262,0.17666957720137486,0.0009906752412859748,0.0009906752412859748,0.004846111851118175,0.018491716132870543,0.12593804279382173,0.1865679868076795,0.000990806642116836,0.000990806642116836,0.0048458974435879295,0.018491303209943317,0.12594592143980007,0.1865679868076795
51,LC08_170083_20190826,0.0,0.004796528498811191,0.0012913784402590655,0.01071165811491631,0.03609068210932268,0.10829913674191592,0.21583532974792355,0.002442134455446433,0.000645299291014528,0.005337205778588628,0.01708489280534921,0.09525414932389621,0.17832710380224823,0.0047999740109389314,0.0012869743437311963,0.010700531344849887,0.036115798854804204,0.10830441406989648,0.21583532974792355,0.0009385637699615294,0.0009385637699615294,0.004789517530501612,0.020491789318228617,0.1220482864718781,0.1827231890485986,0.0009315997292613317,0.0009315997292613317,0.0047965813673362685,0.020479125017602275,0.12207215912770762,0.17077486378967663,0.000931440566059477,0.000931440566059477,0.004796116350722986,0.02048008462043461,0.1220728377717932,0.17077486378967663
52,LC08_170084_20190810,0.0,0.03705125493348628,0.00983665295734759,0.09569323914779969,0.189472664775079,0.2793146702859782,0.3300668523716889,0.04100212311106861,0.0016337399866678413,0.08791101458414341,0.16986478699719365,0.2753469429396952,0.3262918514574533,0.03709238178520509,0.009856381905461845,0.0957286598861655,0.1894973485277931,0.2793249681864956,0.33005080765412154,0.06449154597228039,0.005840053513910326,0.11915166864978549,0.20892913284730114,0.32247006671318396,0.38469529950599257,0.06448066462417132,0.005836443356738664,0.11920117035769037,0.20893873759687337,0.3224011305713031,0.3846024093228597,0.06448066462417132,0.005836443356738664,0.11920356176998274,0.20893873759687337,0.322394947715216,0.3846056935665385
53,LC08_170084_20190826,0.0,0.0371077416518111,0.009888624973382986,0.08000140328469656,0.16982941486811898,0.29112546739875816,0.37283509103960294,0.03710539388711758,0.005654844901429795,0.07618712635902879,0.15428075010972706,0.2558808951166467,0.3143630627480198,0.03711926823694333,0.009864057189333485,0.07999595477343233,0.16980335571220234,0.2910817323392791,0.37295307746215484,0.060572087004035026,0.0056716644322346126,0.11521697204541867,0.1816086111081429,0.27930134288797126,0.3262284021423332,0.06441718171538326,0.005678708862787672,0.11521788304792341,0.18555571432507725,0.279293076627367,0.32608530252463735,0.0644133042237035,0.005678708862787672,0.11521472486471704,0.18555503884467414,0.2793081603856719,0.32608530252463735
54,LC08_171075_20190801,0.0,0.0004982456160104131,0.0004982456160104131,0.002412903884857902,0.006322095283323418,0.016095251076955315,0.023897528040387913,0.00044042550503921703,0.00044042550503921703,0.0014144816973791646,0.003403423201403114,0.010237444481018359,0.01609956469255262,0.000495775289173656,0.000495775289173656,0.0024095856574165363,0.007297396061710305,0.0160893069109265,0.023909517184216036,0.000397969729325819,0.000397969729325819,0.0014216910942451296,0.0033983915644535457,0.009239224243420899,0.015114625798519502,0.0003985937378530486,0.0003985937378530486,0.0014211379469196645,0.003397926828512492,0.009234201588165363,0.015111955836239985,0.00039851567412146243,0.00039851567412146243,0.0014209700595584779,0.003397847192466497,0.009234201588165363,0.015111955836239985
55,LC08_171075_20190817,0.0,0.00036119637013190173,0.00036119637013190173,0.00036119637013190173,0.00036119637013190173,0.004791263286185858,0.01855986157919591,0.0003821273789939531,0.0003821273789939531,0.0003821273789939531,0.0003821273789939531,0.0003821273789939531,0.002628087777675618,0.0003634452163754924,0.0003634452163754924,0.0003634452163754924,0.0003634452163754924,0.0067691546322342245,0.01850851027389855,0.0005112660535535674,0.0005112660535535674,0.0005112660535535674,0.0005112660535535674,0.0005112660535535674,0.0005112660535535674,0.0005158024883747931,0.0005158024883747931,0.0005158024883747931,0.0005158024883747931,0.0005158024883747931,0.0005158024883747931,0.000515859968024638,0.000515859968024638,0.000515859968024638,0.000515859968024638,0.000515859968024638,0.000515859968024638
56,LC08_171076_20190801,0.0,0.0002993951268929388,0.0002993951268929388,0.0007005496242023997,0.0016941914726159018,0.005604092375448289,0.01048286916882222,0.0002681302078395365,0.0002681302078395365,0.0007001488690709013,0.0011964551640548352,0.0046228461842737585,0.009020412678980908,0.0003018618301945672,0.0003018618301945672,0.0006995784071553334,0.0016962945154361442,0.00560866822921298,0.010477770893472002,0.0002800932773621939,0.0002800932773621939,0.000699761600216731,0.0011981301041058736,0.004627828918234817,0.009017284613025882,0.0002811253068374379,0.0002811253068374379,0.0006987866188204939,0.0011982789407616874,0.00462711081090047,0.00901769252547346,0.0002811041891534027,0.0002811041891534027,0.0006987358529747924,0.0011982420200442922,0.00462711081090047,0.00901769252547346
57,LC08_171076_20190817,0.0,0.00044520059922742704,0.00044520059922742704,0.00044520059922742704,0.00044520059922742704,0.002361794111308265,0.005355258551881422,0.0004866275229891806,0.0004866275229891806,0.0004866275229891806,0.0004866275229891806,0.001321758293476561,0.003315181153443325,0.00044883645083608714,0.00044883645083608714,0.00044883645083608714,0.00044883645083608714,0.002364936986627517,0.00730182078709436,0.0005877177995276037,0.0005877177995276037,0.0005877177995276037,0.0005877177995276037,0.0023329578187637513,0.003318937843358726,0.000592698359265589,0.000592698359265589,0.000592698359265589,0.000592698359265589,0.0023345880347426995,0.0033318852258322987,0.0005926858084513772,0.0005926858084513772,0.0005926858084513772,0.0005926858084513772,0.0023346592073382176,0.0033318852258322987
58,LC08_171077_20190801,0.0,0.00032044660914708076,0.00032044660914708076,0.0007090683207730345,0.0016928166919427756,0.004138715014336303,0.007094067007855735,0.0002921977472501135,0.0002921977472501135,0.0007075352613676662,0.0011968254159650067,0.0031486361329297165,0.006097121489568329,0.00032393044187127996,0.00032393044187127996,0.0007090409649808391,0.001692953762150426,0.004137343170281653,0.007062124519483213,0.0004690446311091044,0.0004690446311091044,0.0004690446311091044,0.0013739538488906232,0.0033453260439406827,0.006260939907289776,0.00046953832324811147,0.00046953832324811147,0.00046953832324811147,0.0013753664017114914,0.003348931336676594,0.006268905127798866,0.00046958777283105787,0.00046958777283105787,0.00046958777283105787,0.001375278988481625,0.003347776642024853,0.006268905127798866
59,LC08_171077_20190817,0.0,0.000511429427689933,0.000511429427689933,0.000511429427689933,0.0013534671898163034,0.0033575290550681616,0.008353701826892962,0.0005621601796459931,0.0005621601796459931,0.0005621601796459931,0.0013545148756488325,0.0023480279830698078,0.007290898448679763,0.0005122530606162829,0.0005122530606162829,0.0005122530606162829,0.0013556860380247735,0.00336244150392061,0.008341196021576975,0.0006299504342506552,0.0006299504342506552,0.0006299504342506552,0.0013595952600854297,0.003351613132019557,0.008260592772934368,0.0006332446618523541,0.0006332446618523541,0.0006332446618523541,0.0013591302654698337,0.0033508899672516548,0.008257855687228813,0.0006332152045972605,0.0006332152045972605,0.0006332152045972605,0.001359026093088748,0.0033506076457692556,0.008257855687228813
60,LC08_171078_20190801,0.0,0.0005005737681838522,0.0005005737681838522,0.0005005737681838522,0.0013616621800001346,0.004339631175296306,0.01019418410861519,0.0004563634407958049,0.0004563634407958049,0.0004563634407958049,0.0013375380158310334,0.0033490286209950735,0.008289374431797765,0.0005049860911480073,0.0005049860911480073,0.0005049860911480073,0.001361723482100976,0.0043371794306045295,0.010208515624666733,0.00044691670603103735,0.00044691670603103735,0.00044691670603103735,0.0013372178585873602,0.0033463198934455874,0.008197610383185672,0.00044675628657593245,0.00044675628657593245,0.00044675628657593245,0.0013365930271215234,0.00335194495745416,0.0081725820993373,0.0004467751841643775,0.0004467751841643775,0.0004467751841643775,0.0013367032839034885,0.003351590824641827,0.008176128146083154
61,LC08_171078_20190817,0.0,0.0005646535035074877,0.0005646535035074877,0.0005646535035074877,0.0005646535035074877,0.002680118063029064,0.008659315240663127,0.0006124055259092315,0.0006124055259092315,0.0006124055259092315,0.0006124055259092315,0.0026288039052659363,0.008791683996585137,0.0005656922317397869,0.0005656922317397869,0.0005656922317397869,0.0005656922317397869,0.002681224272881686,0.008657177624598071,0.0005269228734522489,0.0005269228734522489,0.0005269228734522489,0.0013499495208015803,0.003350185887735709,0.009245720486448528,0.0005344592881683469,0.0005344592881683469,0.0005344592881683469,0.0013505316350333927,0.0033485708058920284,0.009250586935709118,0.0005344261647323505,0.0005344261647323505,0.0005344261647323505,0.0013505717563928868,0.003348714394172264,0.009252958640390213
